PID,NAME,RA,DEC,EPOC
SPLUS,SPLUS-d199,08:12:28.0519,-25:18:00.5833,2000.
SPLUS,SPLUS-d200,06:37:53.6842,-26:41:22.8923,2000.
SPLUS,SPLUS-d201,06:44:12.6316,-26:41:22.8923,2000.
SPLUS,SPLUS-d202,06:50:31.5789,-26:41:22.8923,2000.
SPLUS,SPLUS-d203,06:56:50.5263,-26:41:22.8923,2000.
SPLUS,SPLUS-d204,07:03:09.4737,-26:41:22.8923,2000.
SPLUS,SPLUS-d207,07:22:06.3158,-26:41:22.8923,2000.
SPLUS,SPLUS-d208,07:28:25.2632,-26:41:22.8923,2000.
SPLUS,SPLUS-d209,07:34:44.2105,-26:41:22.8923,2000.
SPLUS,SPLUS-d210,07:41:03.1579,-26:41:22.8923,2000.
SPLUS,SPLUS-d211,07:47:22.1053,-26:41:22.8923,2000.
SPLUS,SPLUS-d212,07:53:41.0526,-26:41:22.8923,2000.
SPLUS,SPLUS-d213,08:00:00,-26:41:22.8923,2000.
SPLUS,SPLUS-d214,08:06:18.9474,-26:41:22.8923,2000.
SPLUS,SPLUS-d215,08:12:37.8947,-26:41:22.8923,2000.
SPLUS,SPLUS-d216,06:41:24.9558,-28:04:38.1627,2000.
SPLUS,SPLUS-d217,06:47:47.2566,-28:04:38.1627,2000.
SPLUS,SPLUS-d218,06:54:09.5575,-28:04:38.1627,2000.
SPLUS,SPLUS-d220,07:06:54.1593,-28:04:38.1627,2000.
SPLUS,SPLUS-d221,07:13:16.4602,-28:04:38.1627,2000.
SPLUS,SPLUS-d222,07:19:38.7611,-28:04:38.1627,2000.
SPLUS,SPLUS-d223,07:26:01.0619,-28:04:38.1627,2000.
SPLUS,SPLUS-d224,07:32:23.3628,-28:04:38.1627,2000.
SPLUS,SPLUS-d225,07:38:45.6637,-28:04:38.1627,2000.
SPLUS,SPLUS-d226,07:45:07.9646,-28:04:38.1627,2000.
SPLUS,SPLUS-d227,07:51:30.2655,-28:04:38.1627,2000.
SPLUS,SPLUS-d228,07:57:52.5664,-28:04:38.1627,2000.
SPLUS,SPLUS-d229,08:04:14.8673,-28:04:38.1627,2000.
SPLUS,SPLUS-d230,08:10:37.1681,-28:04:38.1627,2000.
SPLUS,SPLUS-d231,08:16:59.469,-28:04:38.1627,2000.
SPLUS,SPLUS-d232,06:46:48.9686,-29:27:47.436,2000.
SPLUS,SPLUS-d233,06:53:16.4126,-29:27:47.436,2000.
SPLUS,SPLUS-d235,07:06:11.3004,-29:27:47.436,2000.
SPLUS,SPLUS-d236,07:12:38.7444,-29:27:47.436,2000.
SPLUS,SPLUS-d239,07:32:01.0762,-29:27:47.436,2000.
SPLUS,SPLUS-d240,07:38:28.5202,-29:27:47.436,2000.
SPLUS,SPLUS-d242,07:51:23.4081,-29:27:47.436,2000.
SPLUS,SPLUS-d243,07:57:50.852,-29:27:47.436,2000.
SPLUS,SPLUS-d244,08:04:18.296,-29:27:47.436,2000.
SPLUS,SPLUS-d245,08:10:45.7399,-29:27:47.436,2000.
SPLUS,SPLUS-d246,08:17:13.1839,-29:27:47.436,2000.
SPLUS,SPLUS-d247,08:23:40.6278,-29:27:47.436,2000.
SPLUS,SPLUS-d248,06:45:49.0909,-30:50:49.656,2000.
SPLUS,SPLUS-d249,06:52:21.8182,-30:50:49.656,2000.
SPLUS,SPLUS-d250,06:58:54.5455,-30:50:49.656,2000.
SPLUS,SPLUS-d251,07:05:27.2727,-30:50:49.656,2000.
SPLUS,SPLUS-d252,07:12:00,-30:50:49.656,2000.
SPLUS,SPLUS-d253,07:18:32.7273,-30:50:49.656,2000.
SPLUS,SPLUS-d254,07:25:05.4545,-30:50:49.656,2000.
SPLUS,SPLUS-d255,07:31:38.1818,-30:50:49.656,2000.
SPLUS,SPLUS-d256,07:38:10.9091,-30:50:49.656,2000.
SPLUS,SPLUS-d257,07:44:43.6364,-30:50:49.656,2000.
SPLUS,SPLUS-d258,07:51:16.3636,-30:50:49.656,2000.
SPLUS,SPLUS-d259,07:57:49.0909,-30:50:49.656,2000.
SPLUS,SPLUS-d260,08:04:21.8182,-30:50:49.656,2000.
SPLUS,SPLUS-d261,08:10:54.5455,-30:50:49.656,2000.
SPLUS,SPLUS-d262,08:17:27.2727,-30:50:49.656,2000.
SPLUS,SPLUS-d263,08:24:00,-30:50:49.656,2000.
SPLUS,SPLUS-d264,08:30:32.7273,-30:50:49.656,2000.
SPLUS,SPLUS-d266,06:58:03.871,-32:13:44.7973,2000.
SPLUS,SPLUS-d267,07:04:42.0276,-32:13:44.7973,2000.
SPLUS,SPLUS-d268,07:11:20.1843,-32:13:44.7973,2000.
SPLUS,SPLUS-d269,07:17:58.341,-32:13:44.7973,2000.
SPLUS,SPLUS-d270,07:24:36.4977,-32:13:44.7973,2000.
SPLUS,SPLUS-d271,07:31:14.6544,-32:13:44.7973,2000.
SPLUS,SPLUS-d272,07:37:52.8111,-32:13:44.7973,2000.
SPLUS,SPLUS-d273,07:44:30.9677,-32:13:44.7973,2000.
SPLUS,SPLUS-d274,07:51:09.1244,-32:13:44.7973,2000.
SPLUS,SPLUS-d275,07:57:47.2811,-32:13:44.7973,2000.
SPLUS,SPLUS-d276,08:04:25.4378,-32:13:44.7973,2000.
SPLUS,SPLUS-d277,08:11:03.5945,-32:13:44.7973,2000.
SPLUS,SPLUS-d278,08:17:41.7512,-32:13:44.7973,2000.
SPLUS,SPLUS-d279,08:24:19.9078,-32:13:44.7973,2000.
SPLUS,SPLUS-d280,08:30:58.0645,-32:13:44.7973,2000.
SPLUS,SPLUS-d281,06:52:23.662,-33:36:32.8473,2000.
SPLUS,SPLUS-d282,06:59:09.2958,-33:36:32.8473,2000.
SPLUS,SPLUS-d283,07:05:54.9296,-33:36:32.8473,2000.
SPLUS,SPLUS-d284,07:12:40.5634,-33:36:32.8473,2000.
SPLUS,SPLUS-d285,07:19:26.1972,-33:36:32.8473,2000.
SPLUS,SPLUS-d286,07:26:11.831,-33:36:32.8473,2000.
SPLUS,SPLUS-d287,07:32:57.4648,-33:36:32.8473,2000.
SPLUS,SPLUS-d288,07:39:43.0986,-33:36:32.8473,2000.
SPLUS,SPLUS-d289,07:46:28.7324,-33:36:32.8473,2000.
SPLUS,SPLUS-d290,07:53:14.3662,-33:36:32.8473,2000.
SPLUS,SPLUS-d291,08:00:00,-33:36:32.8473,2000.
SPLUS,SPLUS-d292,08:06:45.6338,-33:36:32.8473,2000.
SPLUS,SPLUS-d293,08:13:31.2676,-33:36:32.8473,2000.
SPLUS,SPLUS-d294,08:20:16.9014,-33:36:32.8473,2000.
SPLUS,SPLUS-d295,08:27:02.5352,-33:36:32.8473,2000.
SPLUS,SPLUS-d296,08:33:48.169,-33:36:32.8473,2000.
SPLUS,SPLUS-d297,06:58:17.1429,-34:59:12.3852,2000.
SPLUS,SPLUS-d298,07:05:08.5714,-34:59:12.3852,2000.
SPLUS,SPLUS-d299,07:12:00,-34:59:12.3852,2000.
SPLUS,SPLUS-d300,07:18:51.4286,-34:59:12.3852,2000.
SPLUS,SPLUS-d301,07:25:42.8571,-34:59:12.3852,2000.
SPLUS,SPLUS-d302,07:32:34.2857,-34:59:12.3852,2000.
SPLUS,SPLUS-d303,07:39:25.7143,-34:59:12.3852,2000.
SPLUS,SPLUS-d304,07:46:17.1429,-34:59:12.3852,2000.
SPLUS,SPLUS-d305,07:53:08.5714,-34:59:12.3852,2000.
SPLUS,SPLUS-d306,08:00:00,-34:59:12.3852,2000.
SPLUS,SPLUS-d307,08:06:51.4286,-34:59:12.3852,2000.
SPLUS,SPLUS-d308,08:13:42.8571,-34:59:12.3852,2000.
SPLUS,SPLUS-d309,08:20:34.2857,-34:59:12.3852,2000.
SPLUS,SPLUS-d310,08:27:25.7143,-34:59:12.3852,2000.
SPLUS,SPLUS-d311,08:34:17.1429,-34:59:12.3852,2000.
SPLUS,SPLUS-d313,06:57:23.4783,-36:21:44.7613,2000.
SPLUS,SPLUS-d314,07:04:20.8696,-36:21:44.7613,2000.
SPLUS,SPLUS-d315,07:11:18.2609,-36:21:44.7613,2000.
SPLUS,SPLUS-d317,07:25:13.0435,-36:21:44.7613,2000.
SPLUS,SPLUS-d318,07:32:10.4348,-36:21:44.7613,2000.
SPLUS,SPLUS-d319,07:39:07.8261,-36:21:44.7613,2000.
SPLUS,SPLUS-d320,07:46:05.2174,-36:21:44.7613,2000.
SPLUS,SPLUS-d321,07:53:02.6087,-36:21:44.7613,2000.
SPLUS,SPLUS-d322,08:00:00,-36:21:44.7613,2000.
SPLUS,SPLUS-d323,08:06:57.3913,-36:21:44.7613,2000.
SPLUS,SPLUS-d324,08:13:54.7826,-36:21:44.7613,2000.
SPLUS,SPLUS-d325,08:20:52.1739,-36:21:44.7613,2000.
SPLUS,SPLUS-d326,08:27:49.5652,-36:21:44.7613,2000.
SPLUS,SPLUS-d327,08:34:46.9565,-36:21:44.7613,2000.
SPLUS,SPLUS-d328,08:41:44.3478,-36:21:44.7613,2000.
SPLUS,SPLUS-d329,08:48:41.7391,-36:21:44.7613,2000.
SPLUS,SPLUS-d330,06:58:31.33,-37:44:10.0038,2000.
SPLUS,SPLUS-d331,07:05:36.9458,-37:44:10.0038,2000.
SPLUS,SPLUS-d334,07:26:53.7931,-37:44:10.0038,2000.
SPLUS,SPLUS-d335,07:33:59.4089,-37:44:10.0038,2000.
SPLUS,SPLUS-d336,07:41:05.0246,-37:44:10.0038,2000.
SPLUS,SPLUS-d338,07:55:16.2562,-37:44:10.0038,2000.
SPLUS,SPLUS-d339,08:02:21.8719,-37:44:10.0038,2000.
SPLUS,SPLUS-d340,08:09:27.4877,-37:44:10.0038,2000.
SPLUS,SPLUS-d341,08:16:33.1034,-37:44:10.0038,2000.
SPLUS,SPLUS-d342,08:23:38.7192,-37:44:10.0038,2000.
SPLUS,SPLUS-d343,08:30:44.335,-37:44:10.0038,2000.
SPLUS,SPLUS-d344,08:37:49.9507,-37:44:10.0038,2000.
SPLUS,SPLUS-d345,08:44:55.5665,-37:44:10.0038,2000.
SPLUS,SPLUS-d346,08:52:01.1823,-37:44:10.0038,2000.
SPLUS,SPLUS-d347,07:06:56.0804,-39:06:26.4392,2000.
SPLUS,SPLUS-d348,07:14:10.2513,-39:06:26.4392,2000.
SPLUS,SPLUS-d349,07:21:24.4221,-39:06:26.4392,2000.
SPLUS,SPLUS-d350,07:28:38.593,-39:06:26.4392,2000.
SPLUS,SPLUS-d351,07:35:52.7638,-39:06:26.4392,2000.
SPLUS,SPLUS-d352,07:43:06.9347,-39:06:26.4392,2000.
SPLUS,SPLUS-d353,07:50:21.1055,-39:06:26.4392,2000.
SPLUS,SPLUS-d354,07:57:35.2764,-39:06:26.4392,2000.
SPLUS,SPLUS-d356,08:12:03.6181,-39:06:26.4392,2000.
SPLUS,SPLUS-d357,08:19:17.7889,-39:06:26.4392,2000.
SPLUS,SPLUS-d358,08:26:31.9598,-39:06:26.4392,2000.
SPLUS,SPLUS-d359,08:33:46.1307,-39:06:26.4392,2000.
SPLUS,SPLUS-d360,08:41:00.3015,-39:06:26.4392,2000.
SPLUS,SPLUS-d361,08:48:14.4724,-39:06:26.4392,2000.
SPLUS,SPLUS-d362,08:55:28.6432,-39:06:26.4392,2000.
SPLUS,SPLUS-d363,07:08:18.4615,-40:28:33.9089,2000.
SPLUS,SPLUS-d364,07:15:41.5385,-40:28:33.9089,2000.
SPLUS,SPLUS-d365,07:23:04.6154,-40:28:33.9089,2000.
SPLUS,SPLUS-d366,07:30:27.6923,-40:28:33.9089,2000.
SPLUS,SPLUS-d367,07:37:50.7692,-40:28:33.9089,2000.
SPLUS,SPLUS-d368,07:45:13.8462,-40:28:33.9089,2000.
SPLUS,SPLUS-d372,08:14:46.1538,-40:28:33.9089,2000.
SPLUS,SPLUS-d373,08:22:09.2308,-40:28:33.9089,2000.
SPLUS,SPLUS-d374,08:29:32.3077,-40:28:33.9089,2000.
SPLUS,SPLUS-d375,08:36:55.3846,-40:28:33.9089,2000.
SPLUS,SPLUS-d376,08:44:18.4615,-40:28:33.9089,2000.
SPLUS,SPLUS-d377,08:51:41.5385,-40:28:33.9089,2000.
SPLUS,SPLUS-d378,08:59:04.6154,-40:28:33.9089,2000.
SPLUS,SPLUS-d379,07:09:44.2932,-41:50:32.2588,2000.
SPLUS,SPLUS-d380,07:17:16.6492,-41:50:32.2588,2000.
SPLUS,SPLUS-d381,07:24:49.0052,-41:50:32.2588,2000.
SPLUS,SPLUS-d382,07:32:21.3613,-41:50:32.2588,2000.
SPLUS,SPLUS-d383,07:39:53.7173,-41:50:32.2588,2000.
SPLUS,SPLUS-d384,07:47:26.0733,-41:50:32.2588,2000.
SPLUS,SPLUS-d385,07:54:58.4293,-41:50:32.2588,2000.
SPLUS,SPLUS-d386,08:02:30.7853,-41:50:32.2588,2000.
SPLUS,SPLUS-d387,08:10:03.1414,-41:50:32.2588,2000.
SPLUS,SPLUS-d388,08:17:35.4974,-41:50:32.2588,2000.
SPLUS,SPLUS-d389,08:25:07.8534,-41:50:32.2588,2000.
SPLUS,SPLUS-d390,08:32:40.2094,-41:50:32.2588,2000.
SPLUS,SPLUS-d391,08:40:12.5654,-41:50:32.2588,2000.
SPLUS,SPLUS-d392,08:47:44.9215,-41:50:32.2588,2000.
SPLUS,SPLUS-d393,08:55:17.2775,-41:50:32.2588,2000.
SPLUS,SPLUS-d394,07:11:13.7968,-43:12:21.3398,2000.
SPLUS,SPLUS-d395,07:18:55.8289,-43:12:21.3398,2000.
SPLUS,SPLUS-d397,07:34:19.893,-43:12:21.3398,2000.
SPLUS,SPLUS-d398,07:42:01.9251,-43:12:21.3398,2000.
SPLUS,SPLUS-d399,07:49:43.9572,-43:12:21.3398,2000.
SPLUS,SPLUS-d400,07:57:25.9893,-43:12:21.3398,2000.
SPLUS,SPLUS-d401,08:05:08.0214,-43:12:21.3398,2000.
SPLUS,SPLUS-d402,08:12:50.0535,-43:12:21.3398,2000.
SPLUS,SPLUS-d403,08:20:32.0856,-43:12:21.3398,2000.
SPLUS,SPLUS-d404,08:28:14.1176,-43:12:21.3398,2000.
SPLUS,SPLUS-d405,08:35:56.1497,-43:12:21.3398,2000.
SPLUS,SPLUS-d406,08:43:38.1818,-43:12:21.3398,2000.
SPLUS,SPLUS-d407,08:51:20.2139,-43:12:21.3398,2000.
SPLUS,SPLUS-d408,08:59:02.246,-43:12:21.3398,2000.
SPLUS,SPLUS-d409,07:20:39.3443,-44:34:01.0082,2000.
SPLUS,SPLUS-d410,07:28:31.4754,-44:34:01.0082,2000.
SPLUS,SPLUS-d411,07:36:23.6066,-44:34:01.0082,2000.
SPLUS,SPLUS-d412,07:44:15.7377,-44:34:01.0082,2000.
SPLUS,SPLUS-d413,07:52:07.8689,-44:34:01.0082,2000.
SPLUS,SPLUS-d414,08:00:00,-44:34:01.0082,2000.
SPLUS,SPLUS-d415,08:07:52.1311,-44:34:01.0082,2000.
SPLUS,SPLUS-d416,08:15:44.2623,-44:34:01.0082,2000.
SPLUS,SPLUS-d417,08:23:36.3934,-44:34:01.0082,2000.
SPLUS,SPLUS-d418,08:31:28.5246,-44:34:01.0082,2000.
SPLUS,SPLUS-d419,08:39:20.6557,-44:34:01.0082,2000.
SPLUS,SPLUS-d420,08:47:12.7869,-44:34:01.0082,2000.
SPLUS,SPLUS-d421,08:55:04.918,-44:34:01.0082,2000.
SPLUS,SPLUS-d422,07:22:27.486,-45:55:31.1269,2000.
SPLUS,SPLUS-d423,07:30:30.1676,-45:55:31.1269,2000.
SPLUS,SPLUS-d424,07:38:32.8492,-45:55:31.1269,2000.
SPLUS,SPLUS-d425,07:46:35.5307,-45:55:31.1269,2000.
SPLUS,SPLUS-d426,07:54:38.2123,-45:55:31.1269,2000.
SPLUS,SPLUS-d427,08:02:40.8939,-45:55:31.1269,2000.
SPLUS,SPLUS-d428,08:10:43.5754,-45:55:31.1269,2000.
SPLUS,SPLUS-d429,08:18:46.257,-45:55:31.1269,2000.
SPLUS,SPLUS-d430,08:26:48.9385,-45:55:31.1269,2000.
SPLUS,SPLUS-d431,08:34:51.6201,-45:55:31.1269,2000.
SPLUS,SPLUS-d433,08:50:56.9832,-45:55:31.1269,2000.
SPLUS,SPLUS-d434,08:58:59.6648,-45:55:31.1269,2000.
SPLUS,SPLUS-d435,07:24:20.5714,-47:16:51.5652,2000.
SPLUS,SPLUS-d436,07:32:34.2857,-47:16:51.5652,2000.
SPLUS,SPLUS-d437,07:40:48,-47:16:51.5652,2000.
SPLUS,SPLUS-d438,07:49:01.7143,-47:16:51.5652,2000.
SPLUS,SPLUS-d439,07:57:15.4286,-47:16:51.5652,2000.
SPLUS,SPLUS-d442,08:21:56.5714,-47:16:51.5652,2000.
SPLUS,SPLUS-d443,08:30:10.2857,-47:16:51.5652,2000.
SPLUS,SPLUS-d445,08:46:37.7143,-47:16:51.5652,2000.
SPLUS,SPLUS-d446,08:54:51.4286,-47:16:51.5652,2000.
SPLUS,SPLUS-d447,07:28:56.4706,-48:38:02.2005,2000.
SPLUS,SPLUS-d448,07:37:24.7059,-48:38:02.2005,2000.
SPLUS,SPLUS-d449,07:45:52.9412,-48:38:02.2005,2000.
SPLUS,SPLUS-d450,07:54:21.1765,-48:38:02.2005,2000.
SPLUS,SPLUS-d451,08:02:49.4118,-48:38:02.2005,2000.
SPLUS,SPLUS-d452,08:11:17.6471,-48:38:02.2005,2000.
SPLUS,SPLUS-d453,08:19:45.8824,-48:38:02.2005,2000.
SPLUS,SPLUS-d454,08:28:14.1176,-48:38:02.2005,2000.
SPLUS,SPLUS-d455,08:36:42.3529,-48:38:02.2005,2000.
SPLUS,SPLUS-d456,08:45:10.5882,-48:38:02.2005,2000.
SPLUS,SPLUS-d457,08:53:38.8235,-48:38:02.2005,2000.
SPLUS,SPLUS-d458,07:31:05.0602,-49:58:59.951,2000.
SPLUS,SPLUS-d459,07:39:45.5422,-49:58:59.951,2000.
SPLUS,SPLUS-d460,07:48:26.0241,-49:58:59.951,2000.
SPLUS,SPLUS-d461,07:57:06.506,-49:58:59.951,2000.
SPLUS,SPLUS-d462,08:05:46.988,-49:58:59.951,2000.
SPLUS,SPLUS-d463,08:14:27.4699,-49:58:59.951,2000.
SPLUS,SPLUS-d464,08:23:07.9518,-49:58:59.951,2000.
SPLUS,SPLUS-d465,08:31:48.4337,-49:58:59.951,2000.
SPLUS,SPLUS-d466,08:40:28.9157,-49:58:59.951,2000.
SPLUS,SPLUS-d467,08:49:09.3976,-49:58:59.951,2000.
SPLUS,SPLUS-d468,08:57:49.8795,-49:58:59.951,2000.
SPLUS,SPLUS-d469,07:36:08.9441,-51:19:47.4859,2000.
SPLUS,SPLUS-d470,07:45:05.5901,-51:19:47.4859,2000.
SPLUS,SPLUS-d471,07:54:02.236,-51:19:47.4859,2000.
SPLUS,SPLUS-d472,08:02:58.882,-51:19:47.4859,2000.
SPLUS,SPLUS-d473,08:11:55.528,-51:19:47.4859,2000.
SPLUS,SPLUS-d474,08:20:52.1739,-51:19:47.4859,2000.
SPLUS,SPLUS-d475,08:29:48.8199,-51:19:47.4859,2000.
SPLUS,SPLUS-d476,08:38:45.4658,-51:19:47.4859,2000.
SPLUS,SPLUS-d477,08:47:42.1118,-51:19:47.4859,2000.
SPLUS,SPLUS-d478,08:56:38.7578,-51:19:47.4859,2000.
SPLUS,SPLUS-d479,07:38:35.9236,-52:40:21.2727,2000.
SPLUS,SPLUS-d480,07:47:46.242,-52:40:21.2727,2000.
SPLUS,SPLUS-d482,08:06:06.879,-52:40:21.2727,2000.
SPLUS,SPLUS-d483,08:15:17.1975,-52:40:21.2727,2000.
SPLUS,SPLUS-d484,08:24:27.5159,-52:40:21.2727,2000.
SPLUS,SPLUS-d485,08:33:37.8344,-52:40:21.2727,2000.
SPLUS,SPLUS-d487,08:51:58.4713,-52:40:21.2727,2000.
SPLUS,SPLUS-d488,07:44:12.6316,-54:00:44.4237,2000.
SPLUS,SPLUS-d489,07:53:41.0526,-54:00:44.4237,2000.
SPLUS,SPLUS-d490,08:03:09.4737,-54:00:44.4237,2000.
SPLUS,SPLUS-d491,08:12:37.8947,-54:00:44.4237,2000.
SPLUS,SPLUS-d492,08:22:06.3158,-54:00:44.4237,2000.
SPLUS,SPLUS-d493,08:31:34.7368,-54:00:44.4237,2000.
SPLUS,SPLUS-d496,09:00:00,-54:00:44.4237,2000.
SPLUS,SPLUS-d497,07:50:12.2449,-55:20:52.8866,2000.
SPLUS,SPLUS-d498,08:00:00,-55:20:52.8866,2000.
SPLUS,SPLUS-d499,08:09:47.7551,-55:20:52.8866,2000.
SPLUS,SPLUS-d500,08:19:35.5102,-55:20:52.8866,2000.
SPLUS,SPLUS-d501,08:29:23.2653,-55:20:52.8866,2000.
SPLUS,SPLUS-d504,08:58:46.5306,-55:20:52.8866,2000.
SPLUS,SPLUS-d505,07:56:37.1831,-56:40:45.9845,2000.
SPLUS,SPLUS-d506,08:06:45.6338,-56:40:45.9845,2000.
SPLUS,SPLUS-d507,08:16:54.0845,-56:40:45.9845,2000.
SPLUS,SPLUS-d508,08:27:02.5352,-56:40:45.9845,2000.
SPLUS,SPLUS-d509,08:37:10.9859,-56:40:45.9845,2000.
SPLUS,SPLUS-d510,08:47:19.4366,-56:40:45.9845,2000.
SPLUS,SPLUS-d511,08:57:27.8873,-56:40:45.9845,2000.
SPLUS,SPLUS-d512,08:03:30.219,-58:00:22.9832,2000.
SPLUS,SPLUS-d513,08:14:00.8759,-58:00:22.9832,2000.
SPLUS,SPLUS-d514,08:24:31.5328,-58:00:22.9832,2000.
SPLUS,SPLUS-d515,08:35:02.1898,-58:00:22.9832,2000.
SPLUS,SPLUS-d516,08:45:32.8467,-58:00:22.9832,2000.
SPLUS,SPLUS-d517,08:56:03.5036,-58:00:22.9832,2000.
SPLUS,SPLUS-d518,08:07:13.0827,-59:19:43.0827,2000.
SPLUS,SPLUS-d521,08:39:41.9549,-59:19:43.0827,2000.
SPLUS,SPLUS-d522,08:50:31.5789,-59:19:43.0827,2000.
